"Country","Period","X416","X2809","X915","X1541","X940","X944","X1026","X2013","x","y"
"Latvia","2012",76.76,15886263,17240082230.5,3.85,4.01,13775.26,18490521649.75,0.65,28.2124420396952,0.984749723638582
"Latvia","2013",76.9,NA,18243844928.31,3.27,3.02,15015.83,19212494689.33,0.6,27.8363437459719,30.1114998928186
"Latvia","2014",78.07,NA,18617083720.31,2.81,2.36,15692.19,19320273318.3,NA,30.1062933948502,-5.45929020006884
"Latvia","2015",77.51,NA,15885882222.47,2.66,1.89,13664.94,16270932682.71,NA,22.5370150504445,-17.614115547471
"Liechtenstein","2001",NA,NA,NA,NA,-0.73,74021.94,NA,NA,-23.9856235367209,-46.8120742212072
"Liechtenstein","2002",NA,NA,NA,NA,-0.99,79088.63,NA,NA,-23.9746175279021,-47.9906206112072
"Liechtenstein","2003",NA,NA,NA,NA,-1.94,89553.91,NA,NA,-24.6410367725759,-49.0838707622042
"Liechtenstein","2004",NA,NA,NA,NA,3.04,99926.94,NA,NA,-23.6694679983216,-51.305434846073
"Liechtenstein","2005",NA,NA,NA,NA,4.83,104995.99,NA,NA,-23.1177061020058,-50.8120122921781
"Liechtenstein","2006",NA,NA,NA,NA,8.64,113830.03,NA,NA,-24.7141738375165,-52.725842268438
"Liechtenstein","2007",NA,NA,NA,NA,3.33,129870.19,NA,NA,-23.9716229995817,-52.1096326677067
"Liechtenstein","2008",NA,NA,NA,NA,1.8,142254.69,NA,NA,-25.1470078243246,-53.4632405517254
"Liechtenstein","2009",NA,NA,NA,NA,-1.16,125107.67,NA,NA,-24.7217619338272,-52.3098477993871
"Liechtenstein","2010",NA,NA,NA,NA,NA,140101.97,NA,NA,-25.61384144181,-54.2606562118115
"Liechtenstein","2011",NA,NA,NA,NA,NA,157092.97,NA,NA,-25.7504394801744,-53.6105281775885
"Liechtenstein","2012",NA,NA,NA,NA,NA,149160.76,NA,NA,-25.2692674801401,-54.8208674055565
"Liechtenstein","2013",NA,NA,NA,NA,NA,NA,NA,NA,-21.7953024351196,-25.336762536948
"Liechtenstein","2014",NA,NA,NA,NA,NA,NA,NA,NA,-24.0364750465378,-23.0167930750396
"Lithuania","2001",NA,NA,5396324039.71,3.61,6.52,3530.15,6065910832.97,0.67,20.8583386268487,2.09751617087764
"Lithuania","2002",NA,NA,6759675495.44,4.63,6.76,4146.99,7570066967.22,0.66,4.66708502439551,-8.4883082876961
"Lithuania","2003",NA,95401068,8681096785.11,1.16,10.54,5505.54,9769110547.1,0.67,5.78130942859925,-7.61068460169344
"Lithuania","2004",NA,75889146,10734974788.87,3.51,6.55,6706.97,12326049428.71,0.75,4.44949933842161,-9.08702488451047
"Lithuania","2005",NA,79352867,14086815524.32,3.24,7.73,7863.16,15961809429.03,0.75,3.57841365708076,-10.4071297679444
"Lithuania","2006",NA,104833106,16828679633.58,6.84,7.41,9240.64,19912338687.41,0.79,31.750403466925,-10.5724963874975
"Lithuania","2007",NA,111117984,20034909140.67,5.77,11.09,12297.92,25232069649.7,0.8,30.9433441862546,-9.75357230769695
"Lithuania","2008",NA,134415776,27341329284.36,3.99,2.63,14961.57,32878310405.39,0.79,31.1395512212737,-10.6041621742438
"Lithuania","2009",NA,140318191,19446386016.12,0.05,-14.81,11837.39,20075458020.57,0.83,25.2633886151807,-1.82337886218834
"Lithuania","2010",73.44,146558732,24263216348.7,2.33,1.64,11988.76,24960372549.02,0.78,30.6046531610863,-3.27097876634507
"Lithuania","2011",73.47,169587183,32639930281.1,3.54,6.04,14367.21,33749945449.49,0.9,30.5843244959274,-2.88679559066982
"Lithuania","2012",74.02,28724565,34991735055.92,1.34,3.84,14342.52,34622969276.26,0.9,30.1270263740219,-3.63129366849115
"Lithuania","2013",74.23,NA,39017349707.91,1.53,3.54,15694.1,38436829261.82,0.95,32.3009273062863,31.6633498852365
"Lithuania","2014",76.48,NA,39272240148.6,0.73,3.03,16489.73,38342047631.68,NA,29.6959461935226,-4.59086735744137
"Lithuania","2015",78.19,NA,31878119108.35,1.52,1.59,14172.22,31927581235.44,NA,22.6588085051715,-19.3493577930788
"Luxembourg","2001",NA,NA,31303176733.78,NA,2.15,47680.38,26492438478.75,NA,-8.94006062399145,-32.2734543686556
"Luxembourg","2002",NA,NA,33138434029.74,18.2,3.62,52240.9,27452286843.59,NA,-9.14817419572799,-33.0412928392874
"Luxembourg","2003",NA,1094201787,40775507900.68,14.69,1.4,64669.94,34117832957.11,1.65,-9.77088289474541,-32.8956078736022
"Luxembourg","2004",NA,1268493015,52451825180.03,15.08,4.41,74970.92,44268934690.84,1.62,-7.89789238751526,-32.9941820349246
"Luxembourg","2005",NA,1412352284,59570575799.03,12.56,3.22,79494.21,50459893048.13,1.59,-9.28566515223198,-32.0342104626535
"Luxembourg","2006",NA,1713233767,73616610212.02,76.87,5.11,88680.24,60893488897.25,1.69,-11.6482933867275,-36.7467981768172
"Luxembourg","2007",NA,2470717484,92683547768.96,-58.98,8.4,104841.44,76528743498.49,1.65,-11.9246077060495,-37.8922865748016
"Luxembourg","2008",NA,3111876485,104243738098.73,12.91,-0.84,112851.46,87877105610.08,1.65,-11.3847122753177,-36.7347378983204
"Luxembourg","2009",NA,3685525903,83917477076.97,54.09,-5.38,101221.81,68766323978.88,1.72,-10.6125276184791,-36.9775477922572
"Luxembourg","2010",65.5,5311073989,93714039735.1,74.74,5.68,103267.28,77024768211.92,1.5,-10.8737610823219,-38.2030777906842
"Luxembourg","2011",65.81,7277352245,108948429246.59,15.07,2.57,113239.56,90885182096.19,1.41,-11.7494594129629,-36.5469189495889
"Luxembourg","2012",66.74,5927841480,105947806650.74,255.42,-0.85,105447.09,88954348171.85,1.16,-10.0616883989571,-39.0323167534347
"Luxembourg","2013",66.79,NA,120848689352.44,24.87,4.35,113726.64,100051359415.39,1.16,-11.3238033669165,-34.9687200170401
"Luxembourg","2014",66.81,NA,131868179388.4,18.61,4.07,116612.88,110856299112.73,NA,-10.5355764062136,-37.9423978835855
"Luxembourg","2015",68.32,NA,123591549295.77,42.56,4.85,101449.97,102668958633.69,NA,-11.0983760155611,-36.5031790934757
"Macao SAR, China","2001",NA,NA,6258293396.4,2.35,15.47,15547.68,4033733739.96,0.07,3.17504176570967,-20.8843927051371
"Macao SAR, China","2002",NA,NA,6875171160.41,5.38,8.95,16485.94,4358055119.87,0.07,3.48591878393474,-21.6460635674241
"Macao SAR, China","2003",NA,NA,7657831745.87,6.18,11.65,18180.64,4777090709.62,0.06,2.91731227156013,-21.6154527006215
"Macao SAR, China","2004",NA,NA,10086634589.02,7.29,26.75,23083.4,5761511804.74,0.06,2.93750485255637,-22.0313626042635
"Macao SAR, China","2005",NA,NA,10261387325.09,14.68,8.06,25829.99,6321478947.96,0.09,4.70782547770042,-23.6012301012641
"Macao SAR, China","2006",NA,NA,11682955482.79,19.72,13.31,30829.27,7472817256.98,0.08,3.29466177111712,-23.4293412217842
"Macao SAR, China","2007",NA,NA,14545850495.9,29.21,14.45,37200.11,9549645963.74,0.06,4.66025457362406,-22.3500183162013
"Macao SAR, China","2008",NA,NA,16757397039.94,19.04,3.39,41235.03,9864340843.63,0.1,3.21934184073994,-23.0148005873185
"Macao SAR, China","2009",NA,NA,16948511453.73,-1.92,1.32,41187.79,7565472239.27,0.05,3.97227476405109,-22.8207774461497
"Macao SAR, China","2010",NA,NA,24689835295.29,12.9,25.26,52604.33,9183474544.5,0.05,-15.2050574990879,-51.1226107918285
"Macao SAR, China","2011",NA,NA,33286149011,4.79,21.67,67150.28,11993215434.89,0.04,-16.4450360189966,-51.2056271458689
"Macao SAR, China","2012",NA,NA,39201366725.49,8.29,9.23,77145.04,14226961538.94,0.05,-16.0961256287711,-51.139671407943
"Macao SAR, China","2013",NA,NA,46722616499.57,7.21,11.2,90746.11,15673338089.69,0.05,-16.3460733833501,-52.6470083726341
"Macao SAR, China","2014",NA,NA,47010429317.27,4.16,-0.85,96074.84,17382278924.77,NA,-17.8303245877355,-51.2755283713666
"Macao SAR, China","2015",NA,NA,35920350657.48,8.46,-20.35,78585.88,17146775203.51,NA,-18.2542816640822,-51.3564568066074
"Macedonia, FYR","2001",NA,NA,1083159041.17,12.66,-3.07,1835.01,1568409000.38,0.29,42.3608943743933,38.48960086333
"Macedonia, FYR","2002",NA,NA,1056879741.66,2.84,1.49,1980.75,1817612486.75,0.24,43.8761098297662,36.8235375286414
"Macedonia, FYR","2003",NA,38040517,1367964905.76,2.41,2.22,2431.84,2147331758.78,0.21,42.6454263127899,37.7682506665819
"Macedonia, FYR","2004",NA,52572267,1744831564.14,5.44,4.67,2787.77,2850790823.81,0.23,43.4813968882218,39.6472181877362
"Macedonia, FYR","2005",NA,52871439,2178468743.22,2.32,4.72,3063.6,3193976913.26,0.23,44.4655355129724,38.5488602334526
"Macedonia, FYR","2006",NA,65964222,2592957636.81,6.23,5.14,3351.3,3757217971.47,0.19,45.9954024620826,41.7873924684103
"Macedonia, FYR","2007",NA,102652951,3677794222.2,8.8,6.47,4063.75,5166645055.42,0.17,45.9940305514586,41.3431362482033
"Macedonia, FYR","2008",NA,133626600,4283349694.39,6.17,5.47,4821.54,6772738889.41,0.22,45.01921514433,40.6885616069085
"Macedonia, FYR","2009",NA,115516311,3084289102.64,2.76,-0.36,4566.34,5111857888.55,0.2,45.1788470469477,40.9780485491841
"Macedonia, FYR","2010",63.3,124903015,3743089228.02,3.2,3.36,4561.18,5464748071.44,0.22,44.9247077587555,37.4565374780015
"Macedonia, FYR","2011",63.66,141319827,4945535690.06,4.84,2.34,5079.96,6933562133.17,0.22,44.8431527867772,36.556994775772
"Macedonia, FYR","2012",66.87,26820013,4421855782.9,3.47,-0.46,4709.51,6513782540.51,0.33,46.2096186771572,38.0686060863692
"Macedonia, FYR","2013",70.15,NA,4694505693.46,3.72,2.93,5219.54,6648647600.08,0.44,41.1514026158711,34.3951833044909
"Macedonia, FYR","2014",74.21,NA,5415563306.23,0.54,3.54,5453.28,7371607212.28,NA,45.9648860298187,35.010897283642
"Macedonia, FYR","2015",79.69,NA,4894272967.07,1.91,3.67,4852.66,6536202629.08,NA,-25.5611292942188,-0.818830011941167
"Malaysia","2001",NA,NA,102435789473.68,0.6,0.52,3878.77,86253947368.42,NA,-8.2387295581819,-27.4974440968243
"Malaysia","2002",NA,NA,109221052631.58,3.17,5.39,4132.67,91820526315.79,0.65,-7.84867047072414,-27.7501324659685
"Malaysia","2003",NA,1834550000,117853947368.42,2.92,5.79,4431.24,96153421052.63,NA,-8.58532033827048,-27.6652884500405
"Malaysia","2004",NA,1669700000,143927631578.95,3.51,6.78,4924.59,118513157894.74,0.6,-0.399345663609767,-23.1302200461913
"Malaysia","2005",NA,1561570000,162048533178.42,2.73,5.33,5564.17,130552137519.47,NA,-0.00332947472879551,-22.5844412058529
"Malaysia","2006",NA,862658000,182515947876.34,4.73,5.58,6194.67,147059593261,0.61,33.5590209039183,-29.4061680202389
"Malaysia","2007",NA,832267000,205486967651.85,4.69,6.3,7240.68,167026995578.31,NA,34.3919321332876,-29.2684169173988
"Malaysia","2008",NA,871593000,229658987619.16,3.28,4.83,8486.6,178116146291.74,0.79,34.0397609657971,-29.5562916280119
"Malaysia","2009",NA,1291504000,184897417534.4,0.06,-1.51,7312.01,143890588055.04,1.01,34.5852218414901,-28.05903761368
"Malaysia","2010",74.13,111196520,221687001334.95,4.27,7.43,9069.04,181099003446.03,1.07,37.0640406476553,-26.1793201579285
"Malaysia","2011",75.9,159060131,254020261437.91,5.07,5.29,10427.76,207619934640.52,1.06,35.8171509009263,-26.1286509300468
"Malaysia","2012",79.34,174975071,249352823102.82,2.83,5.47,10834.66,215525123025.12,1.13,36.3484124976845,-25.943012848387
"Malaysia","2013",79.48,NA,244491097781.59,3.49,4.71,10973.66,216893268589.93,NA,37.0160535593667,-26.5849487435497
"Malaysia","2014",81.23,NA,249679489138.07,3.14,5.99,11307.06,218445415380.86,NA,37.9672718129159,-26.0187210936212
"Malaysia","2015",79.08,NA,210323902189.22,3.7,4.95,9766.17,187685571629.75,NA,35.9476901635903,-27.2116431370835
"Marshall Islands","2001",NA,NA,NA,217.92,5.36,2206.66,NA,NA,-22.4926560500872,-20.9809435304079
"Marshall Islands","2002",NA,NA,NA,-56.46,2.62,2391.35,NA,NA,-23.4658571583044,-20.9267742636951
"Marshall Islands","2003",NA,NA,NA,107.91,0.17,2434.76,NA,NA,-20.4415726485409,-20.9659824753603
"Marshall Islands","2004",NA,NA,NA,2.63,-0.06,2517.69,NA,NA,-39.3819423819625,-35.0121503881052
"Marshall Islands","2005",NA,NA,NA,2.38,2.75,2645.98,NA,NA,-36.2716397964045,6.22757230062355
"Marshall Islands","2006",NA,NA,NA,1.31,1.92,2758.38,NA,NA,-38.8557132206653,6.26029083242264
"Marshall Islands","2007",NA,NA,NA,4.66,3.74,2878.46,NA,NA,-37.068604450167,4.55762150102879
"Marshall Islands","2008",NA,NA,NA,3.73,-1.89,2925.9,NA,NA,-37.2401904236402,5.30515371676099
"Marshall Islands","2009",NA,NA,NA,9.63,-2.36,2907.63,NA,NA,-37.7085011832485,5.36370537605511
"Marshall Islands","2010",55.02,NA,NA,-5.71,4.11,3124.34,NA,NA,-36.9294933077193,3.73698882248526
"Marshall Islands","2011",57.58,NA,NA,-2.53,0.15,3290.03,NA,NA,-38.5553032983181,4.14519738238072
"Marshall Islands","2012",57.57,NA,NA,11.59,2.81,3502.26,NA,NA,-38.4358521028587,4.30578408120012
"Marshall Islands","2013",57.49,NA,NA,17.11,2.34,3602.85,NA,NA,-36.7484089743816,4.71660287059927
"Marshall Islands","2014",57.7,NA,NA,4.85,-0.97,3529.75,NA,NA,-36.1354786829733,4.07703596830699
"Marshall Islands","2015",51.58,NA,NA,NA,NA,NA,NA,NA,-29.4490539818592,-6.84374647873121
"Micronesia, Fed. Sts.","2001",NA,NA,NA,-0.1,1.75,2239.92,NA,NA,-23.9430336962088,-18.8549729131628
"Micronesia, Fed. Sts.","2002",NA,NA,NA,0,0.6,2257.77,NA,NA,-24.5025742626307,-19.8513274184098
"Micronesia, Fed. Sts.","2003",NA,NA,NA,0,1.83,2293.58,NA,NA,-24.5914377730427,-20.0028664014051
"Micronesia, Fed. Sts.","2004",NA,NA,NA,0,-3.23,2247.84,NA,NA,-36.2644049731019,-35.7368888221624
"Micronesia, Fed. Sts.","2005",NA,NA,NA,0.02,2.16,2352.64,NA,NA,-20.1414506684268,-29.7443708878872
"Micronesia, Fed. Sts.","2006",NA,NA,NA,0.23,-0.16,2393.94,NA,NA,-20.9245352520633,-29.7753588927761
"Micronesia, Fed. Sts.","2007",NA,NA,NA,6.52,-2.06,2435.2,NA,NA,-20.7478529912032,-30.0996133668649
"Micronesia, Fed. Sts.","2008",NA,NA,NA,-2.03,-2.56,2501.53,NA,NA,-20.0899525938418,-29.5806500082259
"Micronesia, Fed. Sts.","2009",NA,NA,NA,0.22,0.96,2669.38,NA,NA,-19.3784696124789,-30.8943954018643
"Micronesia, Fed. Sts.","2010",50.17,NA,NA,0.27,2.53,2838.45,NA,NA,-33.0629728258129,-5.27984312003816
"Micronesia, Fed. Sts.","2011",50.17,NA,NA,0.26,2.05,2998.64,NA,NA,-33.6188866249883,-5.67139559969468
"Micronesia, Fed. Sts.","2012",50.22,NA,NA,0.31,0.56,3147.68,NA,NA,-32.323682917547,-6.19254086258236
"Micronesia, Fed. Sts.","2013",50.22,NA,NA,0.25,-3.56,3044.08,NA,NA,-33.3009998940469,-5.23310039408966
"Micronesia, Fed. Sts.","2014",48.19,NA,NA,6.35,-3.4,3057.09,NA,NA,-33.3555237914919,-5.4211811637177
"Micronesia, Fed. Sts.","2015",49.68,NA,NA,NA,NA,NA,NA,NA,-29.6110738103773,-6.72028887896068
"Moldova","2001",NA,NA,738160000.93,3.68,6.1,407.73,1088799996.89,NA,-33.9405247944255,10.3392228215833
"Moldova","2002",NA,NA,876450003.68,5.06,7.8,458.68,1295120002.95,NA,-33.8071738534603,10.2605324878804
"Moldova","2003",NA,2550000,1059410002.44,3.72,6.6,548.29,1728269999.86,0.32,-38.684644657228,13.5635666289824
"Moldova","2004",NA,3140000,1317480001.3,3.37,7.41,720.94,2130559996.11,0.35,-39.5331391745735,14.3783798162613
"Moldova","2005",NA,6110000,1528364908.41,6.38,7.49,831.21,2739462189.28,0.4,-38.691009344794,13.6240147033374
"Moldova","2006",NA,8360000,1542446634.33,7.59,4.8,950.65,3132123127.54,0.41,-41.6384466474651,14.679964837961
"Moldova","2007",NA,10820000,2088456000.46,12.18,3.07,1230.43,4275318330.46,0.55,-40.9066472683068,13.8108317621928
"Moldova","2008",NA,18710000,2471513953.04,12,7.76,1695.97,5667512220.94,0.53,-41.6185458522422,14.938099309586
"Moldova","2009",NA,18840000,2005630355.73,2.48,-5.99,1525.53,3997496759.56,0.53,-41.9372011746991,15.6532535709423
"Moldova","2010",58.74,24470000,2279614206.14,3.65,7.09,1631.54,4564736888.91,0.44,-39.6101402973182,23.3102132219642
"Moldova","2011",59.36,24600000,3154805513.43,4.96,6.41,1970.57,6021114017,0.4,-40.8211789419057,22.6821163655653
"Moldova","2012",60.37,28010000,3167594167.48,3.88,-0.7,2046.54,6114900011.56,0.42,-41.4749231747898,21.9646889046391
"Moldova","2013",61.3,NA,3461165665.62,3.64,9.4,2243.98,6435869323.42,0.35,-0.0834876416337895,55.8148018965026
"Moldova","2014",65.54,NA,3315711476.53,4.38,4.8,2244.76,6268987431.96,NA,-39.5674809059044,23.0995350797313
"Moldova","2015",70.76,NA,2845136479.23,4.14,-0.5,1843.24,4830047473.37,NA,-27.6388849674124,-1.08385383481423
"Monaco","2001",NA,NA,NA,NA,2.19,82542.36,NA,NA,-23.1198272716653,-48.5300329592678
"Monaco","2002",NA,NA,NA,NA,1.03,89009.22,NA,NA,-24.1179367836647,-48.6790915660467
"Monaco","2003",NA,NA,NA,NA,1.09,108889.22,NA,NA,-23.164076989698,-51.4256175016254
"Monaco","2004",NA,NA,NA,NA,2.47,123289.49,NA,0.04,-25.3331401919754,-52.5248037464187
"Monaco","2005",NA,NA,NA,NA,1.9,126599.4,NA,0.04,-24.7301584063858,-53.5039254156727
"Monaco","2006",NA,NA,NA,NA,5.05,135629.61,NA,NA,-25.2243675514095,-52.8819457012294
"Monaco","2007",NA,NA,NA,NA,14.58,170472.28,NA,NA,-24.0501772693902,-54.4392690441749
"Monaco","2008",NA,NA,NA,NA,10,193648.13,NA,NA,-24.0151290543887,-54.6512800285719
"Monaco","2009",NA,NA,NA,NA,NA,152877.37,NA,NA,-25.2012885991091,-54.5712711470682
"Monaco","2010",NA,NA,NA,NA,NA,145221.19,NA,NA,-24.5597652337456,-54.3982246057655
"Monaco","2011",NA,NA,NA,NA,NA,163351.65,NA,NA,-24.260505302601,-55.1008704814278
"Monaco","2012",NA,NA,NA,NA,NA,NA,NA,NA,-23.1176166560966,-24.02008169075
"Monaco","2013",NA,NA,NA,NA,NA,NA,NA,NA,-24.1319901889335,-23.2452578838902
"Mongolia","2001",NA,NA,638035518.68,3.39,2.95,524.02,830538460.63,0.27,10.8655687788651,-2.2748101570455
"Mongolia","2002",NA,NA,708425483.42,5.57,4.73,571.54,946734055.83,0.25,11.9290975819402,-2.12418448225084
"Mongolia","2003",NA,4e+05,835170833.45,8.24,7,646.12,1083962144.94,0.25,14.7507563485797,-4.73860812132907
"Mongolia","2004",NA,2200000,1210933057.61,4.66,10.63,797.91,1405234635.55,0.27,14.1280942081665,-6.1054231679484
"Mongolia","2005",NA,220000,1483028710.58,7.32,7.25,998.82,1605232675.6,0.24,15.0284473007996,-5.71062751931756
"Mongolia","2006",NA,NA,2029426157.4,10.08,8.56,1334.41,1826066325.27,0.19,13.1906609895134,42.8891199537915
"Mongolia","2007",NA,0,2524671713.87,8.8,10.25,1633.38,2467563994.79,0.24,19.6093759841363,45.6188992087419
"Mongolia","2008",NA,1032000,3037494935.72,15.02,8.9,2138.38,3777731884.4,0.34,19.4466522066177,45.6005351794395
"Mongolia","2009",NA,416000,2304668257.16,13.6,-1.27,1717.07,2637353047.34,0.3,18.5250118984232,45.7804097190586
"Mongolia","2010",58.73,576000,3355977073.64,23.54,6.37,2650.35,4074354905.39,0.24,19.6450362256462,45.2010517101938
"Mongolia","2011",58.81,340000,5470718624.5,45.27,17.29,3772.93,7749643789.36,0.23,20.5280851650915,45.6464457314027
"Mongolia","2012",60.03,161716,5356224605.55,36.21,12.32,4377.24,8115246247,0.24,20.0005779660346,45.4870237769832
"Mongolia","2013",61.83,NA,4893217336.29,17.09,11.65,4400.61,7728160145.95,0.23,19.6104360524625,48.0613280639218
"Mongolia","2014",63.19,NA,6388231514.32,3.14,7.89,4201.74,6978077039.37,NA,20.6106041682269,46.8076083765069
"Mongolia","2015",68.19,NA,5283663938.07,1.66,2.3,3973.44,4943380774.86,NA,-25.2351191683932,-2.72185273499081
"Montenegro","2001",NA,NA,445673844.51,NA,1.1,1909.64,718975139.85,NA,-19.1716490849463,-20.2597357294767
"Montenegro","2002",NA,NA,454235303,5.6,1.9,2106.34,769217983.25,NA,-9.8033075733143,-4.8166975819899
"Montenegro","2003",NA,NA,522746499.11,2.89,2.5,2789.08,802396748.18,0.8,-9.81626132440739,-5.77323386947109
"Montenegro","2004",NA,NA,871215545.07,3.15,4.4,3380.2,1204292277.13,1.02,-17.8567202331118,-18.272921153893
"Montenegro","2005",NA,NA,982955280.31,22.18,4.19,3674.53,1378557926.68,0.92,-10.5458710524669,-10.9946082026337
"Montenegro","2006",NA,NA,1331085183.79,23.07,8.57,4383.6,2132509095.47,1.24,-9.99828483175267,-12.0068490335993
"Montenegro","2007",NA,NA,1628732548.59,25.55,10.66,5957.15,3180862304.95,1.15,22.9225727872466,-9.49933089057279
"Montenegro","2008",NA,60251000,1784375274.64,21.57,6.92,7325.7,4248513256.19,NA,23.3478662967181,-8.58905953777279
"Montenegro","2009",NA,43288000,1330227841.07,37.41,-5.66,6698.08,2709273409.28,NA,23.2157295040777,-7.8013191693257
"Montenegro","2010",60.69,47251000,1533339072.85,18.32,2.46,6682.28,2596760264.9,NA,21.7978827571997,-3.67293550849962
"Montenegro","2011",61.66,52795000,1921875173.76,12.26,3.23,7318.74,2918516819.57,0.41,23.7830135733441,-5.29138300886837
"Montenegro","2012",63.14,NA,1785211358.09,15.13,-2.72,6586.72,2783478093.28,NA,22.8343201267123,-5.02588232995679
"Montenegro","2013",65.34,NA,1845728663.23,10,3.55,7186.81,2742477030.11,0.38,28.690235156668,30.4111612024591
"Montenegro","2014",67.38,NA,1841689521.75,10.83,1.78,7378.04,2751907145.36,NA,-3.65101253111578,11.6813638383336
"Montenegro","2015",71.05,NA,1729206309.5,17.53,3.37,6415.03,2437285527.29,NA,-24.555600328053,-3.45996661437283
"Myanmar","2001",NA,NA,NA,NA,11.34,NA,NA,0.07,-18.3026791146991,3.85579911043645
"Myanmar","2002",NA,NA,NA,NA,12.03,NA,NA,0.16,-17.9497078366744,4.16326069512599
"Myanmar","2003",NA,96000,NA,NA,13.84,NA,NA,NA,-14.9680159338288,-0.918129605341185
"Myanmar","2004",NA,NA,NA,NA,13.64,NA,NA,NA,-7.31528026852952,-0.452082660173091
"Myanmar","2005",NA,NA,NA,NA,NA,NA,NA,NA,-23.5001438219206,-30.8640423818364
"Myanmar","2006",NA,NA,NA,NA,NA,NA,NA,NA,-24.2163742136525,-30.8842454671617
"Myanmar","2007",NA,NA,NA,NA,NA,NA,NA,NA,-22.8490698892108,-11.612382086827
"Myanmar","2008",NA,NA,NA,NA,NA,NA,NA,NA,-39.8740071376117,-28.7216534850414
"Myanmar","2009",NA,NA,NA,NA,NA,NA,NA,NA,-39.7658793223745,-32.2068606566553
"Myanmar","2010",NA,NA,NA,NA,NA,NA,NA,NA,-20.388610369478,-12.4553954342388
"Myanmar","2011",NA,NA,NA,NA,NA,NA,NA,NA,-39.6289941192362,-28.3480902111023
"Myanmar","2012",NA,NA,NA,1.79,NA,1421.48,NA,NA,-20.3902328101919,-13.5466763984377
"Myanmar","2013",43.13,NA,NA,3.84,8.52,1106.99,NA,NA,-6.58856771598831,18.2235706730331
"Myanmar","2014",43.93,NA,NA,2.17,8.5,1203.84,NA,NA,30.3763262700172,28.0879327325056
"Myanmar","2015",40.09,NA,NA,4.84,6.99,1203.51,NA,NA,-6.54328365534049,18.51985923831
"Nauru","2001",NA,NA,NA,NA,NA,NA,NA,NA,-27.7844295636519,-24.1614936800778
"Nauru","2002",NA,NA,NA,NA,NA,NA,NA,NA,-25.2148459374679,-25.1181789286428
"Nauru","2003",NA,NA,NA,NA,NA,NA,NA,NA,-24.7448080490567,-24.914593318029
"Nauru","2004",NA,NA,NA,NA,NA,NA,NA,NA,-28.3052921036127,-22.8929569031694
"Nauru","2005",NA,NA,NA,NA,NA,NA,NA,NA,-26.6389097787774,-23.0652904865945
"Nauru","2006",NA,NA,NA,NA,NA,NA,NA,NA,-27.306904199427,-25.7483883798549
"Nauru","2007",NA,NA,NA,NA,NA,NA,NA,NA,-24.6205694842791,-24.5644434063879
"Nauru","2008",NA,NA,NA,NA,NA,NA,NA,NA,-25.8528953394651,-24.286047606097
"Nauru","2009",NA,NA,NA,NA,NA,NA,NA,NA,-24.1091967472287,-24.2107917095539
"Nauru","2010",NA,NA,NA,NA,NA,NA,NA,NA,-23.3353704763783,-23.4766542257045
"Nauru","2011",NA,NA,NA,NA,NA,NA,NA,NA,-24.17022637519,-25.5408933053104
"Nauru","2012",NA,NA,NA,NA,NA,NA,NA,NA,-26.5295321617462,-26.4767087866719
"Nauru","2013",NA,NA,NA,NA,NA,NA,NA,NA,-26.507518459223,-24.0599542070235
"Netherlands","2001",NA,NA,272254138702.46,12.19,2.12,26584.12,243842505592.84,1.82,2.71784357085144,-30.4692850887863
"Netherlands","2002",NA,NA,282715038584.6,5.47,0.1,28817.32,251111424807.08,1.77,3.87874832466543,-30.7970237548253
"Netherlands","2003",NA,5794373439,341455981941.31,3.57,0.28,35245.16,302775395033.86,1.81,3.15470121487077,-29.6322440625353
"Netherlands","2004",NA,6763308137,413321331015.64,21.49,2.03,39954.64,361776756890.99,1.82,7.80021439211783,-29.5750455822622
"Netherlands","2005",NA,7730334861,452015918418.11,30.95,2.16,41577.16,393123989553.54,1.81,8.90662162822741,-31.0934060735802
"Netherlands","2006",NA,6531635313,503414878936.14,51.63,3.52,44453.97,439963618115.67,1.77,23.3894597970914,-25.8219155411986
"Netherlands","2007",NA,6724823909,589890500958.12,87.44,3.7,51241.32,515808924171.91,1.7,25.8600050317101,-33.7796619301462
"Netherlands","2008",NA,6676995276,670738245202.87,20.85,1.7,56928.82,589973634099.9,1.65,26.8266660510224,-26.0239284962898
"Netherlands","2009",NA,6410247784,541822728535.7,11.18,-3.77,51900.34,478949708252.29,1.69,26.4667141245741,-26.0822573934962
"Netherlands","2010",75.2,6230856220,601851655629.14,13.84,1.4,50341.25,531900662251.66,1.72,28.2327806165434,-30.8260220348789
"Netherlands","2011",75.2,7234186113,691335835418.4,37.13,1.66,53537.28,615016680567.14,1.89,27.4170042613362,-26.9912900880085
"Netherlands","2012",75.86,763206288,679207691082.62,28.92,-1.06,49474.71,599615619546.19,1.97,-7.6479626522496,-42.2460944219792
"Netherlands","2013",77.13,NA,714033650470.79,42.09,-0.5,51425.08,619161275915.46,1.98,-6.07728493709247,-41.8911433057941
"Netherlands","2014",77.08,NA,728878329139.94,10.73,1.01,52138.68,628635634608.13,NA,-5.77865669238796,-42.9021022305728
"Netherlands","2015",76.02,NA,622836863701.9,9.13,1.99,44433.41,538420760785.18,NA,-4.37253192805694,-41.9521172018382
"New Caledonia","2003",NA,3310000,NA,NA,NA,NA,NA,NA,-24.098930454414,-25.6174608434476
