"main_object","indicatorID","Period","Observation","Country","Region","IncomeLevel"
"ISL","fin14.2","2014",NA,"Iceland","ECS","HIC"
"ISL","FS.AST.DOMS.GD.ZS","2014",115.090731774225,"Iceland","ECS","HIC"
"ISL","NY.GDP.MKTP.CD","2014",17179622188.3294,"Iceland","ECS","HIC"
"ISL","CM.MKT.LCAP.GD.ZS","2014",NA,"Iceland","ECS","HIC"
"ISL","CM.MKT.LCAP.CD","2014",NA,"Iceland","ECS","HIC"
"ISL","FSKNL_PT","2014",NA,"Iceland","ECS","HIC"
"ISL","FSANL_PT","2014",NA,"Iceland","ECS","HIC"
"ISL","i_ATMs_pop","2014",71.347288,"Iceland","ECS","HIC"
"ISL","FCAODCA_NUM","2014",NA,"Iceland","ECS","HIC"
"ISL","i_branches_pop_A1","2014",40.276695,"Iceland","ECS","HIC"
"ISL","FCDODCA_NUM","2014",NA,"Iceland","ECS","HIC"
"ISL","FCSODCSG_GDP_PT","2014",NA,"Iceland","ECS","HIC"
"ISL","IC.CRD.PRVT.ZS","2014",100,"Iceland","ECS","HIC"
"ISL","IC.CRD.PUBL.ZS","2014",0,"Iceland","ECS","HIC"
"ISL","FR.INR.RINR","2014",3.5346322739678,"Iceland","ECS","HIC"
"ISL","FSERA_PT","2014",NA,"Iceland","ECS","HIC"
"ISL","FSERE_PT","2014",NA,"Iceland","ECS","HIC"
"ISL","FSKRTC_PT","2014",NA,"Iceland","ECS","HIC"
"ISL","CM.MKT.LDOM.NO","2014",NA,"Iceland","ECS","HIC"
"ISL","CM.MKT.TRNR","2014",NA,"Iceland","ECS","HIC"
"IND","WP11672.1","2014",NA,"India","SAS","LMC"
"IND","WP_time_01.1","2014",52.75381,"India","SAS","LMC"
"IND","WP_time_06.1","2014",6.368898,"India","SAS","LMC"
"IND","gf7","2014",4.8141098,"India","SAS","LMC"
"IND","IT.NET.USER.P2","2014",21,"India","SAS","LMC"
"IND","IT.CEL.SETS.P2","2014",74.4837699065089,"India","SAS","LMC"
"IND","fin14.2","2014",19.948862,"India","SAS","LMC"
"IND","FS.AST.DOMS.GD.ZS","2014",76.1170239286726,"India","SAS","LMC"
"IND","NY.GDP.MKTP.CD","2014",2033532372971.17,"India","SAS","LMC"
"IND","CM.MKT.LCAP.GD.ZS","2014",76.6301884696916,"India","SAS","LMC"
"IND","CM.MKT.LCAP.CD","2014",1558299690000,"India","SAS","LMC"
"IND","FSKNL_PT","2014",17.3219288320413,"India","SAS","LMC"
"IND","FSANL_PT","2014",4.34584976316209,"India","SAS","LMC"
"IND","i_ATMs_pop","2014",17.802365,"India","SAS","LMC"
"IND","FCAODCA_NUM","2014",1337.88776530455,"India","SAS","LMC"
"IND","i_branches_pop_A1","2014",12.838686,"India","SAS","LMC"
"IND","FCDODCA_NUM","2014",NA,"India","SAS","LMC"
"IND","FCSODCSG_GDP_PT","2014",6.81517069828156,"India","SAS","LMC"
"IND","IC.CRD.PRVT.ZS","2014",22.4,"India","SAS","LMC"
"IND","IC.CRD.PUBL.ZS","2014",0,"India","SAS","LMC"
"IND","FR.INR.RINR","2014",6.78843777114462,"India","SAS","LMC"
"IND","FSERA_PT","2014",0.671593265883031,"India","SAS","LMC"
"IND","FSERE_PT","2014",9.6245038169354,"India","SAS","LMC"
"IND","FSKRTC_PT","2014",9.60711593808042,"India","SAS","LMC"
"IND","CM.MKT.LDOM.NO","2014",5541,"India","SAS","LMC"
"IND","CM.MKT.TRNR","2014",46.8911002606951,"India","SAS","LMC"
"IDN","WP11672.1","2014",NA,"Indonesia","EAS","LMC"
"IDN","WP_time_01.1","2014",35.94736,"Indonesia","EAS","LMC"
"IDN","WP_time_06.1","2014",13.13566,"Indonesia","EAS","LMC"
"IDN","gf7","2014",5.3508425,"Indonesia","EAS","LMC"
"IDN","IT.NET.USER.P2","2014",17.14,"Indonesia","EAS","LMC"
"IDN","IT.CEL.SETS.P2","2014",128.784434076759,"Indonesia","EAS","LMC"
"IDN","fin14.2","2014",NA,"Indonesia","EAS","LMC"
"IDN","FS.AST.DOMS.GD.ZS","2014",43.4398237689709,"Indonesia","EAS","LMC"
"IDN","NY.GDP.MKTP.CD","2014",890487074595.966,"Indonesia","EAS","LMC"
"IDN","CM.MKT.LCAP.GD.ZS","2014",47.40406256784,"Indonesia","EAS","LMC"
"IDN","CM.MKT.LCAP.CD","2014",422127050000,"Indonesia","EAS","LMC"
"IDN","FSKNL_PT","2014",5.47733038743709,"Indonesia","EAS","LMC"
"IDN","FSANL_PT","2014",2.0668174536709,"Indonesia","EAS","LMC"
"IDN","i_ATMs_pop","2014",49.479054,"Indonesia","EAS","LMC"
"IDN","FCAODCA_NUM","2014",901.395379604468,"Indonesia","EAS","LMC"
"IDN","i_branches_pop_A1","2014",10.951083,"Indonesia","EAS","LMC"
"IDN","FCDODCA_NUM","2014",NA,"Indonesia","EAS","LMC"
"IDN","FCSODCSG_GDP_PT","2014",6.35749028141912,"Indonesia","EAS","LMC"
"IDN","IC.CRD.PRVT.ZS","2014",0,"Indonesia","EAS","LMC"
"IDN","IC.CRD.PUBL.ZS","2014",46.4,"Indonesia","EAS","LMC"
"IDN","FR.INR.RINR","2014",6.84893572566822,"Indonesia","EAS","LMC"
"IDN","FSERA_PT","2014",2.74380119258633,"Indonesia","EAS","LMC"
"IDN","FSERE_PT","2014",21.348651483331,"Indonesia","EAS","LMC"
"IDN","FSKRTC_PT","2014",17.8438911348625,"Indonesia","EAS","LMC"
"IDN","CM.MKT.LDOM.NO","2014",506,"Indonesia","EAS","LMC"
"IDN","CM.MKT.TRNR","2014",21.4915130409198,"Indonesia","EAS","LMC"
"IRN","WP11672.1","2014",NA,"Iran, Islamic Rep.","MEA","UMC"
"IRN","WP_time_01.1","2014",92.17522,"Iran, Islamic Rep.","MEA","UMC"
"IRN","WP_time_06.1","2014",31.56437,"Iran, Islamic Rep.","MEA","UMC"
"IRN","gf7","2014",31.177429,"Iran, Islamic Rep.","MEA","UMC"
"IRN","IT.NET.USER.P2","2014",39.35,"Iran, Islamic Rep.","MEA","UMC"
"IRN","IT.CEL.SETS.P2","2014",87.7927311076041,"Iran, Islamic Rep.","MEA","UMC"
"IRN","fin14.2","2014",NA,"Iran, Islamic Rep.","MEA","UMC"
"IRN","FS.AST.DOMS.GD.ZS","2014",58.9695084118008,"Iran, Islamic Rep.","MEA","UMC"
"IRN","NY.GDP.MKTP.CD","2014",425326068422.881,"Iran, Islamic Rep.","MEA","UMC"
"IRN","CM.MKT.LCAP.GD.ZS","2014",27.4233014760882,"Iran, Islamic Rep.","MEA","UMC"
"IRN","CM.MKT.LCAP.CD","2014",116638450000,"Iran, Islamic Rep.","MEA","UMC"
"IRN","FSKNL_PT","2014",NA,"Iran, Islamic Rep.","MEA","UMC"
"IRN","FSANL_PT","2014",NA,"Iran, Islamic Rep.","MEA","UMC"
"IRN","i_ATMs_pop","2014",56.509352,"Iran, Islamic Rep.","MEA","UMC"
"IRN","FCAODCA_NUM","2014",NA,"Iran, Islamic Rep.","MEA","UMC"
"IRN","i_branches_pop_A1","2014",27.303455,"Iran, Islamic Rep.","MEA","UMC"
"IRN","FCDODCA_NUM","2014",NA,"Iran, Islamic Rep.","MEA","UMC"
"IRN","FCSODCSG_GDP_PT","2014",NA,"Iran, Islamic Rep.","MEA","UMC"
"IRN","IC.CRD.PRVT.ZS","2014",33.8,"Iran, Islamic Rep.","MEA","UMC"
"IRN","IC.CRD.PUBL.ZS","2014",45,"Iran, Islamic Rep.","MEA","UMC"
"IRN","FR.INR.RINR","2014",1.56795946551994,"Iran, Islamic Rep.","MEA","UMC"
"IRN","FSERA_PT","2014",NA,"Iran, Islamic Rep.","MEA","UMC"
"IRN","FSERE_PT","2014",NA,"Iran, Islamic Rep.","MEA","UMC"
"IRN","FSKRTC_PT","2014",NA,"Iran, Islamic Rep.","MEA","UMC"
"IRN","CM.MKT.LDOM.NO","2014",315,"Iran, Islamic Rep.","MEA","UMC"
"IRN","CM.MKT.TRNR","2014",20.0328193661696,"Iran, Islamic Rep.","MEA","UMC"
"IRQ","WP11672.1","2014",NA,"Iraq","MEA","UMC"
"IRQ","WP_time_01.1","2014",10.97235,"Iraq","MEA","UMC"
"IRQ","WP_time_06.1","2014",4.190514,"Iraq","MEA","UMC"
"IRQ","gf7","2014",0.57534564,"Iraq","MEA","UMC"
"IRQ","IT.NET.USER.P2","2014",13.21,"Iraq","MEA","UMC"
"IRQ","IT.CEL.SETS.P2","2014",94.9127867973207,"Iraq","MEA","UMC"
"IRQ","fin14.2","2014",NA,"Iraq","MEA","UMC"
"IRQ","FS.AST.DOMS.GD.ZS","2014",0.354557930258718,"Iraq","MEA","UMC"
"IRQ","NY.GDP.MKTP.CD","2014",228730703259.005,"Iraq","MEA","UMC"
"IRQ","CM.MKT.LCAP.GD.ZS","2014",NA,"Iraq","MEA","UMC"
"IRQ","CM.MKT.LCAP.CD","2014",NA,"Iraq","MEA","UMC"
"IRQ","FSKNL_PT","2014",NA,"Iraq","MEA","UMC"
"IRQ","FSANL_PT","2014",NA,"Iraq","MEA","UMC"
"IRQ","i_ATMs_pop","2014",NA,"Iraq","MEA","UMC"
"IRQ","FCAODCA_NUM","2014",NA,"Iraq","MEA","UMC"
"IRQ","i_branches_pop_A1","2014",6.1941377,"Iraq","MEA","UMC"
"IRQ","FCDODCA_NUM","2014",NA,"Iraq","MEA","UMC"
"IRQ","FCSODCSG_GDP_PT","2014",0.671922433633418,"Iraq","MEA","UMC"
"IRQ","IC.CRD.PRVT.ZS","2014",0,"Iraq","MEA","UMC"
"IRQ","IC.CRD.PUBL.ZS","2014",0,"Iraq","MEA","UMC"
"IRQ","FR.INR.RINR","2014",15.5860161409337,"Iraq","MEA","UMC"
"IRQ","FSERA_PT","2014",NA,"Iraq","MEA","UMC"
"IRQ","FSERE_PT","2014",NA,"Iraq","MEA","UMC"
"IRQ","FSKRTC_PT","2014",NA,"Iraq","MEA","UMC"
"IRQ","CM.MKT.LDOM.NO","2014",NA,"Iraq","MEA","UMC"
"IRQ","CM.MKT.TRNR","2014",NA,"Iraq","MEA","UMC"
"IRL","WP11672.1","2014",NA,"Ireland","ECS","HIC"
"IRL","WP_time_01.1","2014",94.71014,"Ireland","ECS","HIC"
"IRL","WP_time_06.1","2014",18.30101,"Ireland","ECS","HIC"
"IRL","gf7","2014",64.111862,"Ireland","ECS","HIC"
"IRL","IT.NET.USER.P2","2014",79.69,"Ireland","ECS","HIC"
"IRL","IT.CEL.SETS.P2","2014",105.030209478037,"Ireland","ECS","HIC"
"IRL","fin14.2","2014",NA,"Ireland","ECS","HIC"
"IRL","FS.AST.DOMS.GD.ZS","2014",162.060291267873,"Ireland","ECS","HIC"
"IRL","NY.GDP.MKTP.CD","2014",256271350218.827,"Ireland","ECS","HIC"
"IRL","CM.MKT.LCAP.GD.ZS","2014",55.9820010615686,"Ireland","ECS","HIC"
"IRL","CM.MKT.LCAP.CD","2014",143465830000,"Ireland","ECS","HIC"
"IRL","FSKNL_PT","2014",56.0160552599645,"Ireland","ECS","HIC"
"IRL","FSANL_PT","2014",20.64880382204,"Ireland","ECS","HIC"
"IRL","i_ATMs_pop","2014",84.806408,"Ireland","ECS","HIC"
"IRL","FCAODCA_NUM","2014",1884.48881348226,"Ireland","ECS","HIC"
"IRL","i_branches_pop_A1","2014",21.443708,"Ireland","ECS","HIC"
"IRL","FCDODCA_NUM","2014",NA,"Ireland","ECS","HIC"
"IRL","FCSODCSG_GDP_PT","2014",25.5593977618517,"Ireland","ECS","HIC"
"IRL","IC.CRD.PRVT.ZS","2014",100,"Ireland","ECS","HIC"
"IRL","IC.CRD.PUBL.ZS","2014",0,"Ireland","ECS","HIC"
"IRL","FR.INR.RINR","2014",NA,"Ireland","ECS","HIC"
"IRL","FSERA_PT","2014",0.407670861458884,"Ireland","ECS","HIC"
"IRL","FSERE_PT","2014",5.28816965687609,"Ireland","ECS","HIC"
"IRL","FSKRTC_PT","2014",20.5665045147103,"Ireland","ECS","HIC"
"IRL","CM.MKT.LDOM.NO","2014",43,"Ireland","ECS","HIC"
"IRL","CM.MKT.TRNR","2014",11.5524581707017,"Ireland","ECS","HIC"
"IMN","WP11672.1","2014",NA,"Isle of Man","ECS","HIC"
"IMN","WP_time_01.1","2014",NA,"Isle of Man","ECS","HIC"
"IMN","WP_time_06.1","2014",NA,"Isle of Man","ECS","HIC"
"IMN","gf7","2014",NA,"Isle of Man","ECS","HIC"
"IMN","IT.NET.USER.P2","2014",NA,"Isle of Man","ECS","HIC"
"IMN","IT.CEL.SETS.P2","2014",NA,"Isle of Man","ECS","HIC"
"IMN","fin14.2","2014",NA,"Isle of Man","ECS","HIC"
"IMN","FS.AST.DOMS.GD.ZS","2014",NA,"Isle of Man","ECS","HIC"
"IMN","NY.GDP.MKTP.CD","2014",7428280401.5139,"Isle of Man","ECS","HIC"
"IMN","CM.MKT.LCAP.GD.ZS","2014",NA,"Isle of Man","ECS","HIC"
"IMN","CM.MKT.LCAP.CD","2014",NA,"Isle of Man","ECS","HIC"
"IMN","FSKNL_PT","2014",NA,"Isle of Man","ECS","HIC"
"IMN","FSANL_PT","2014",NA,"Isle of Man","ECS","HIC"
"IMN","i_ATMs_pop","2014",NA,"Isle of Man","ECS","HIC"
"IMN","FCAODCA_NUM","2014",NA,"Isle of Man","ECS","HIC"
"IMN","i_branches_pop_A1","2014",NA,"Isle of Man","ECS","HIC"
"IMN","FCDODCA_NUM","2014",NA,"Isle of Man","ECS","HIC"
"IMN","FCSODCSG_GDP_PT","2014",NA,"Isle of Man","ECS","HIC"
"IMN","IC.CRD.PRVT.ZS","2014",NA,"Isle of Man","ECS","HIC"
"IMN","IC.CRD.PUBL.ZS","2014",NA,"Isle of Man","ECS","HIC"
"IMN","FR.INR.RINR","2014",NA,"Isle of Man","ECS","HIC"
"IMN","FSERA_PT","2014",NA,"Isle of Man","ECS","HIC"
"IMN","FSERE_PT","2014",NA,"Isle of Man","ECS","HIC"
"IMN","FSKRTC_PT","2014",NA,"Isle of Man","ECS","HIC"
"IMN","CM.MKT.LDOM.NO","2014",NA,"Isle of Man","ECS","HIC"
"IMN","CM.MKT.TRNR","2014",NA,"Isle of Man","ECS","HIC"
"ISR","WP11672.1","2014",NA,"Israel","MEA","HIC"
"ISR","WP_time_01.1","2014",89.95277,"Israel","MEA","HIC"
"ISR","WP_time_06.1","2014",40.51344,"Israel","MEA","HIC"
"ISR","gf7","2014",52.341545,"Israel","MEA","HIC"
"ISR","IT.NET.USER.P2","2014",75.0177531628076,"Israel","MEA","HIC"
"ISR","IT.CEL.SETS.P2","2014",121.450652618278,"Israel","MEA","HIC"
"ISR","fin14.2","2014",NA,"Israel","MEA","HIC"
"ISR","FS.AST.DOMS.GD.ZS","2014",84.759804025257,"Israel","MEA","HIC"
"ISR","NY.GDP.MKTP.CD","2014",308769389865.564,"Israel","MEA","HIC"
"ISR","CM.MKT.LCAP.GD.ZS","2014",64.9432866668899,"Israel","MEA","HIC"
"ISR","CM.MKT.LCAP.CD","2014",200524990000,"Israel","MEA","HIC"
"ISR","FSKNL_PT","2014",4.56036404105148,"Israel","MEA","HIC"
"ISR","FSANL_PT","2014",2.15106471130545,"Israel","MEA","HIC"
"ISR","i_ATMs_pop","2014",125.92736,"Israel","MEA","HIC"
"ISR","FCAODCA_NUM","2014",NA,"Israel","MEA","HIC"
"ISR","i_branches_pop_A1","2014",19.07786,"Israel","MEA","HIC"
"ISR","FCDODCA_NUM","2014",931.468418261849,"Israel","MEA","HIC"
"ISR","FCSODCSG_GDP_PT","2014",NA,"Israel","MEA","HIC"
"ISR","IC.CRD.PRVT.ZS","2014",100,"Israel","MEA","HIC"
"ISR","IC.CRD.PUBL.ZS","2014",0,"Israel","MEA","HIC"
"ISR","FR.INR.RINR","2014",2.44782323694541,"Israel","MEA","HIC"
"ISR","FSERA_PT","2014",0.798603366557862,"Israel","MEA","HIC"
"ISR","FSERE_PT","2014",11.7509229467604,"Israel","MEA","HIC"
"ISR","FSKRTC_PT","2014",9.68893011278377,"Israel","MEA","HIC"
"ISR","CM.MKT.LDOM.NO","2014",458,"Israel","MEA","HIC"
"ISR","CM.MKT.TRNR","2014",23.5883467691483,"Israel","MEA","HIC"
"ITA","WP11672.1","2014",NA,"Italy","ECS","HIC"
"ITA","WP_time_01.1","2014",87.33458,"Italy","ECS","HIC"
"ITA","WP_time_06.1","2014",13.46294,"Italy","ECS","HIC"
"ITA","gf7","2014",39.941833,"Italy","ECS","HIC"
"ITA","IT.NET.USER.P2","2014",61.96,"Italy","ECS","HIC"
"ITA","IT.CEL.SETS.P2","2014",154.291810031678,"Italy","ECS","HIC"
"ITA","fin14.2","2014",NA,"Italy","ECS","HIC"
"ITA","FS.AST.DOMS.GD.ZS","2014",172.301134398908,"Italy","ECS","HIC"
"ITA","NY.GDP.MKTP.CD","2014",2149814265578.42,"Italy","ECS","HIC"
"ITA","CM.MKT.LCAP.GD.ZS","2014",27.3192177298154,"Italy","ECS","HIC"
"ITA","CM.MKT.LCAP.CD","2014",587312440000,"Italy","ECS","HIC"
"ITA","FSKNL_PT","2014",93.40646061218,"Italy","ECS","HIC"
"ITA","FSANL_PT","2014",18.0330469839719,"Italy","ECS","HIC"
"ITA","i_ATMs_pop","2014",91.568289,"Italy","ECS","HIC"
"ITA","FCAODCA_NUM","2014",689.373628631574,"Italy","ECS","HIC"
"ITA","i_branches_pop_A1","2014",59.416704,"Italy","ECS","HIC"
"ITA","FCDODCA_NUM","2014",665.308901690611,"Italy","ECS","HIC"
"ITA","FCSODCSG_GDP_PT","2014",3.40067892540023,"Italy","ECS","HIC"
"ITA","IC.CRD.PRVT.ZS","2014",100,"Italy","ECS","HIC"
"ITA","IC.CRD.PUBL.ZS","2014",24.6,"Italy","ECS","HIC"
"ITA","FR.INR.RINR","2014",3.94072523922698,"Italy","ECS","HIC"
"ITA","FSERA_PT","2014",-0.195704650383197,"Italy","ECS","HIC"
"ITA","FSERE_PT","2014",-2.77913430677795,"Italy","ECS","HIC"
"ITA","FSKRTC_PT","2014",11.8707219779013,"Italy","ECS","HIC"
"ITA","CM.MKT.LDOM.NO","2014",290,"Italy","ECS","HIC"
"ITA","CM.MKT.TRNR","2014",350.01148622018,"Italy","ECS","HIC"
"JAM","WP11672.1","2014",NA,"Jamaica","LCN","UMC"
"JAM","WP_time_01.1","2014",78.34596,"Jamaica","LCN","UMC"
"JAM","WP_time_06.1","2014",11.09049,"Jamaica","LCN","UMC"
"JAM","gf7","2014",16.077791,"Jamaica","LCN","UMC"
"JAM","IT.NET.USER.P2","2014",40.4027351046672,"Jamaica","LCN","UMC"
"JAM","IT.CEL.SETS.P2","2014",107.383531088091,"Jamaica","LCN","UMC"
"JAM","fin14.2","2014",NA,"Jamaica","LCN","UMC"
"JAM","FS.AST.DOMS.GD.ZS","2014",52.5154762314015,"Jamaica","LCN","UMC"
"JAM","NY.GDP.MKTP.CD","2014",13897561173.4853,"Jamaica","LCN","UMC"
"JAM","CM.MKT.LCAP.GD.ZS","2014",NA,"Jamaica","LCN","UMC"
"JAM","CM.MKT.LCAP.CD","2014",NA,"Jamaica","LCN","UMC"
"JAM","FSKNL_PT","2014",NA,"Jamaica","LCN","UMC"
"JAM","FSANL_PT","2014",NA,"Jamaica","LCN","UMC"
"JAM","i_ATMs_pop","2014",31.492152,"Jamaica","LCN","UMC"
"JAM","FCAODCA_NUM","2014",1116.08472230276,"Jamaica","LCN","UMC"
"JAM","i_branches_pop_A1","2014",5.3294412,"Jamaica","LCN","UMC"
"JAM","FCDODCA_NUM","2014",NA,"Jamaica","LCN","UMC"
"JAM","FCSODCSG_GDP_PT","2014",NA,"Jamaica","LCN","UMC"
"JAM","IC.CRD.PRVT.ZS","2014",10.1,"Jamaica","LCN","UMC"
"JAM","IC.CRD.PUBL.ZS","2014",0,"Jamaica","LCN","UMC"
"JAM","FR.INR.RINR","2014",9.56227869372693,"Jamaica","LCN","UMC"
"JAM","FSERA_PT","2014",NA,"Jamaica","LCN","UMC"
"JAM","FSERE_PT","2014",NA,"Jamaica","LCN","UMC"
"JAM","FSKRTC_PT","2014",NA,"Jamaica","LCN","UMC"
"JAM","CM.MKT.LDOM.NO","2014",59,"Jamaica","LCN","UMC"
"JAM","CM.MKT.TRNR","2014",NA,"Jamaica","LCN","UMC"
"JPN","WP11672.1","2014",NA,"Japan","EAS","HIC"
"JPN","WP_time_01.1","2014",96.64558,"Japan","EAS","HIC"
"JPN","WP_time_06.1","2014",7.949694,"Japan","EAS","HIC"
"JPN","gf7","2014",41.533085,"Japan","EAS","HIC"
"JPN","IT.NET.USER.P2","2014",89.1068330166075,"Japan","EAS","HIC"
"JPN","IT.CEL.SETS.P2","2014",122.157729561292,"Japan","EAS","HIC"
"JPN","fin14.2","2014",NA,"Japan","EAS","HIC"
"JPN","FS.AST.DOMS.GD.ZS","2014",357.318633328352,"Japan","EAS","HIC"
"JPN","NY.GDP.MKTP.CD","2014",4848733415523.53,"Japan","EAS","HIC"
"JPN","CM.MKT.LCAP.GD.ZS","2014",90.2915049110264,"Japan","EAS","HIC"
"JPN","CM.MKT.LCAP.CD","2014",4377994370000,"Japan","EAS","HIC"
"JPN","FSKNL_PT","2014",NA,"Japan","EAS","HIC"
"JPN","FSANL_PT","2014",NA,"Japan","EAS","HIC"
"JPN","i_ATMs_pop","2014",127.45439,"Japan","EAS","HIC"
"JPN","FCAODCA_NUM","2014",7246.88265508893,"Japan","EAS","HIC"
"JPN","i_branches_pop_A1","2014",33.880864,"Japan","EAS","HIC"
"JPN","FCDODCA_NUM","2014",NA,"Japan","EAS","HIC"
"JPN","FCSODCSG_GDP_PT","2014",NA,"Japan","EAS","HIC"
"JPN","IC.CRD.PRVT.ZS","2014",100,"Japan","EAS","HIC"
"JPN","IC.CRD.PUBL.ZS","2014",0,"Japan","EAS","HIC"
"JPN","FR.INR.RINR","2014",-0.521371697993873,"Japan","EAS","HIC"
"JPN","FSERA_PT","2014",NA,"Japan","EAS","HIC"
"JPN","FSERE_PT","2014",NA,"Japan","EAS","HIC"
"JPN","FSKRTC_PT","2014",NA,"Japan","EAS","HIC"
"JPN","CM.MKT.LDOM.NO","2014",3458,"Japan","EAS","HIC"
"JPN","CM.MKT.TRNR","2014",110.660498862176,"Japan","EAS","HIC"
"JOR","WP11672.1","2014",NA,"Jordan","MEA","UMC"
"JOR","WP_time_01.1","2014",24.61591,"Jordan","MEA","UMC"
"JOR","WP_time_06.1","2014",13.56708,"Jordan","MEA","UMC"
"JOR","gf7","2014",4.4917488,"Jordan","MEA","UMC"
"JOR","IT.NET.USER.P2","2014",46.2,"Jordan","MEA","UMC"
"JOR","IT.CEL.SETS.P2","2014",147.803889024802,"Jordan","MEA","UMC"
"JOR","fin14.2","2014",NA,"Jordan","MEA","UMC"
"JOR","FS.AST.DOMS.GD.ZS","2014",106.177125660383,"Jordan","MEA","UMC"
"JOR","NY.GDP.MKTP.CD","2014",35826925774.6479,"Jordan","MEA","UMC"
"JOR","CM.MKT.LCAP.GD.ZS","2014",71.3286430455702,"Jordan","MEA","UMC"
"JOR","CM.MKT.LCAP.CD","2014",25554860000,"Jordan","MEA","UMC"
"JOR","FSKNL_PT","2014",NA,"Jordan","MEA","UMC"
"JOR","FSANL_PT","2014",NA,"Jordan","MEA","UMC"
"JOR","i_ATMs_pop","2014",33.597061,"Jordan","MEA","UMC"
"JOR","FCAODCA_NUM","2014",624.163268875137,"Jordan","MEA","UMC"
"JOR","i_branches_pop_A1","2014",20.526294,"Jordan","MEA","UMC"
"JOR","FCDODCA_NUM","2014",NA,"Jordan","MEA","UMC"
"JOR","FCSODCSG_GDP_PT","2014",6.44334018147567,"Jordan","MEA","UMC"
"JOR","IC.CRD.PRVT.ZS","2014",0,"Jordan","MEA","UMC"
"JOR","IC.CRD.PUBL.ZS","2014",2.2,"Jordan","MEA","UMC"
"JOR","FR.INR.RINR","2014",5.3610311154598,"Jordan","MEA","UMC"
"JOR","FSERA_PT","2014",NA,"Jordan","MEA","UMC"
"JOR","FSERE_PT","2014",NA,"Jordan","MEA","UMC"
"JOR","FSKRTC_PT","2014",NA,"Jordan","MEA","UMC"
"JOR","CM.MKT.LDOM.NO","2014",236,"Jordan","MEA","UMC"
"JOR","CM.MKT.TRNR","2014",12.1005163010089,"Jordan","MEA","UMC"
"KAZ","WP11672.1","2014",NA,"Kazakhstan","ECS","UMC"
"KAZ","WP_time_01.1","2014",53.90742,"Kazakhstan","ECS","UMC"
"KAZ","WP_time_06.1","2014",16.45506,"Kazakhstan","ECS","UMC"
"KAZ","gf7","2014",2.6541812,"Kazakhstan","ECS","UMC"
"KAZ","IT.NET.USER.P2","2014",66,"Kazakhstan","ECS","UMC"
"KAZ","IT.CEL.SETS.P2","2014",172.191305313377,"Kazakhstan","ECS","UMC"
"KAZ","fin14.2","2014",NA,"Kazakhstan","ECS","UMC"
"KAZ","FS.AST.DOMS.GD.ZS","2014",36.0609085621086,"Kazakhstan","ECS","UMC"
"KAZ","NY.GDP.MKTP.CD","2014",221415572819.5,"Kazakhstan","ECS","UMC"
"KAZ","CM.MKT.LCAP.GD.ZS","2014",10.3757110249549,"Kazakhstan","ECS","UMC"
"KAZ","CM.MKT.LCAP.CD","2014",22973440000,"Kazakhstan","ECS","UMC"
"KAZ","FSKNL_PT","2014",31.4093814294523,"Kazakhstan","ECS","UMC"
"KAZ","FSANL_PT","2014",12.3921431661953,"Kazakhstan","ECS","UMC"
"KAZ","i_ATMs_pop","2014",72.083389,"Kazakhstan","ECS","UMC"
"KAZ","FCAODCA_NUM","2014",NA,"Kazakhstan","ECS","UMC"
"KAZ","i_branches_pop_A1","2014",3.3904093,"Kazakhstan","ECS","UMC"
"KAZ","FCDODCA_NUM","2014",NA,"Kazakhstan","ECS","UMC"
"KAZ","FCSODCSG_GDP_PT","2014",NA,"Kazakhstan","ECS","UMC"
"KAZ","IC.CRD.PRVT.ZS","2014",51.7,"Kazakhstan","ECS","UMC"
"KAZ","IC.CRD.PUBL.ZS","2014",0,"Kazakhstan","ECS","UMC"
"KAZ","FR.INR.RINR","2014",NA,"Kazakhstan","ECS","UMC"
"KAZ","FSERA_PT","2014",2.87724035175137,"Kazakhstan","ECS","UMC"
"KAZ","FSERE_PT","2014",22.9918922217851,"Kazakhstan","ECS","UMC"
"KAZ","FSKRTC_PT","2014",13.7701083182274,"Kazakhstan","ECS","UMC"
"KAZ","CM.MKT.LDOM.NO","2014",68,"Kazakhstan","ECS","UMC"
"KAZ","CM.MKT.TRNR","2014",3.75041787385781,"Kazakhstan","ECS","UMC"
"KEN","WP11672.1","2014",NA,"Kenya","SSF","LMC"
"KEN","WP_time_01.1","2014",55.20554,"Kenya","SSF","LMC"
"KEN","WP_time_06.1","2014",14.91582,"Kenya","SSF","LMC"
"KEN","gf7","2014",8.738842,"Kenya","SSF","LMC"
"KEN","IT.NET.USER.P2","2014",43.4,"Kenya","SSF","LMC"
"KEN","IT.CEL.SETS.P2","2014",73.8432480759004,"Kenya","SSF","LMC"
"KEN","fin14.2","2014",NA,"Kenya","SSF","LMC"
"KEN","FS.AST.DOMS.GD.ZS","2014",44.2516059276272,"Kenya","SSF","LMC"
"KEN","NY.GDP.MKTP.CD","2014",61395415492.333,"Kenya","SSF","LMC"
"KEN","CM.MKT.LCAP.GD.ZS","2014",NA,"Kenya","SSF","LMC"
"KEN","CM.MKT.LCAP.CD","2014",NA,"Kenya","SSF","LMC"
"KEN","FSKNL_PT","2014",8.39203121299835,"Kenya","SSF","LMC"
"KEN","FSANL_PT","2014",5.4551197240463,"Kenya","SSF","LMC"
"KEN","i_ATMs_pop","2014",10.063652,"Kenya","SSF","LMC"
"KEN","FCAODCA_NUM","2014",1095.26627449106,"Kenya","SSF","LMC"
